,Host.Species,Host.Order,Parasite.Species,Parasite.Taxa,Location.Name,Country,Zoogeogr.Region
40621,Ovis aries,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40622,Ovis aries,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40623,Ovis aries,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40624,Ovis aries,Artiodactyla,0,Nematoda,Malaya,Malaysia,Oriental
40625,Ovis aries,Artiodactyla,0,Cestoda,Sumatra,Indonesia,Oriental
40626,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40627,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40628,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40629,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40630,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40631,Ovis aries,Artiodactyla,0,Nematoda,Sumatra,Indonesia,Oriental
40632,Ovis aries,Artiodactyla,0,Trematoda,Sumatra,Indonesia,Oriental
40633,Ovis aries,Artiodactyla,0,Trematoda,Sumatra,Indonesia,Oriental
40634,Ovis aries,Artiodactyla,0,Trematoda,Sumatra,Indonesia,Oriental
40635,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40636,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40637,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40638,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40639,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40640,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40641,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40642,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40643,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40644,Ovis aries,Artiodactyla,0,Nematoda,Java,Indonesia,Oriental
40645,Ovis aries,Artiodactyla,0,Cestoda,Australia,Australia,Australian
40646,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40647,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40648,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40649,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40650,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40651,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40652,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40653,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40654,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40655,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40656,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40657,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40658,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40659,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40660,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40661,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40662,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40663,Ovis aries,Artiodactyla,0,Nematoda,Australia,Australia,Australian
40664,Ovis aries,Artiodactyla,0,Nematoda,Queensland,Australia,Australian
40665,Ovis aries,Artiodactyla,0,Nematoda,Queensland,Australia,Australian
40666,Ovis aries,Artiodactyla,0,Trematoda,Queensland,Australia,Australian
40667,Ovis aries,Artiodactyla,0,Cestoda,Victoria,Australia,Australian
40668,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40669,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40670,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40671,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40672,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40673,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40674,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40675,Ovis aries,Artiodactyla,0,Nematoda,Victoria,Australia,Australian
40676,Ovis aries,Artiodactyla,0,Nematoda,Azores,Portugal,Palearctic
40677,Ovis aries,Artiodactyla,0,Nematoda,Azores,Portugal,Palearctic
40678,Ovis aries,Artiodactyla,0,Nematoda,Azores,Portugal,Palearctic
40679,Ovis aries,Artiodactyla,0,Nematoda,Azores,Portugal,Palearctic
40680,Ovis aries,Artiodactyla,0,Trematoda,Azores,Portugal,Palearctic
40681,Capra aegagrus,Artiodactyla,0,Trematoda,France,France,Palearctic
40682,Capra aegagrus,Artiodactyla,0,Trematoda,Italy,Italy,Palearctic
40683,Capra aegagrus,Artiodactyla,0,Trematoda,Italy,Italy,Palearctic
40684,Capra aegagrus,Artiodactyla,0,Trematoda,Turkey,Turkey,Palearctic
40685,Capra aegagrus,Artiodactyla,0,Trematoda,Turkey,Turkey,Palearctic
40686,Capra aegagrus,Artiodactyla,0,Trematoda,China,China,China - unspecified
40687,Capra aegagrus,Artiodactyla,0,Trematoda,China,China,China - unspecified
40688,Capra aegagrus,Artiodactyla,0,Trematoda,China,China,China - unspecified
40689,Capra aegagrus,Artiodactyla,0,Trematoda,China,China,China - unspecified
40690,Capra aegagrus,Artiodactyla,0,Trematoda,Japan,Japan,Sino-Japanese
40691,Capra aegagrus,Artiodactyla,0,Trematoda,Japan,Japan,Sino-Japanese
40692,Capra aegagrus,Artiodactyla,0,Trematoda,Japan,Japan,Sino-Japanese
40693,Capra aegagrus,Artiodactyla,0,Trematoda,Taiwan,Taiwan,Oriental
40694,Capra aegagrus,Artiodactyla,0,Trematoda,Senegal,Senegal,Afrotropical
40695,Capra aegagrus,Artiodactyla,0,Trematoda,Senegal,Senegal,Afrotropical
40696,Capra aegagrus,Artiodactyla,0,Trematoda,Guinea,Guinea,Afrotropical
40697,Capra aegagrus,Artiodactyla,0,Trematoda,Liberia,Liberia,Afrotropical
40698,Capra aegagrus,Artiodactyla,0,Trematoda,Egypt,Egypt,Saharo-Arabian
40699,Capra aegagrus,Artiodactyla,0,Cestoda,Chad,Chad,Afrotropical
40700,Capra aegagrus,Artiodactyla,0,Trematoda,Chad,Chad,Afrotropical
40701,Capra aegagrus,Artiodactyla,0,Trematoda,Somalia,Somalia,Afrotropical
40702,Capra aegagrus,Artiodactyla,0,Trematoda,Zaire,Congo,Afrotropical
40703,Capra aegagrus,Artiodactyla,0,Trematoda,Uganda,Uganda,Afrotropical
40704,Capra aegagrus,Artiodactyla,0,Cestoda,Kenya,Kenya,Afrotropical
40705,Capra aegagrus,Artiodactyla,0,Trematoda,Kenya,Kenya,Afrotropical
40706,Capra aegagrus,Artiodactyla,0,Trematoda,Kenya,Kenya,Afrotropical
40707,Capra aegagrus,Artiodactyla,0,Trematoda,Kenya,Kenya,Afrotropical
40708,Capra aegagrus,Artiodactyla,0,Trematoda,Tanzania,Tanzania,Afrotropical
40709,Capra aegagrus,Artiodactyla,0,Trematoda,Angola,Angola,Afrotropical
40710,Capra aegagrus,Artiodactyla,0,Trematoda,Malawi,Zambia,Afrotropical
40711,Capra aegagrus,Artiodactyla,0,Trematoda,Pakistan,Pakistan,Oriental
40712,Capra aegagrus,Artiodactyla,0,Trematoda,Pakistan,Pakistan,Oriental
40713,Capra aegagrus,Artiodactyla,0,Trematoda,Pakistan,Pakistan,Oriental
40714,Capra aegagrus,Artiodactyla,0,Trematoda,Pakistan,Pakistan,Oriental
40715,Capra aegagrus,Artiodactyla,0,Cestoda,India,India,Oriental
40716,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40717,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40718,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40719,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40720,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40721,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40722,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40723,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40724,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40725,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40726,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40727,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40728,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40729,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40730,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40731,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40732,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40733,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40734,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40735,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40736,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40737,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40738,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40739,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40740,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40741,Capra aegagrus,Artiodactyla,0,Trematoda,India,India,Oriental
40742,Capra aegagrus,Artiodactyla,0,Trematoda,Kampuchea,Cambodia,Oriental
40743,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40744,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40745,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40746,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40747,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40748,Capra aegagrus,Artiodactyla,0,Trematoda,Indonesia+%26+Malaysia,Indonesia,Oriental
40749,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40750,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40751,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40752,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40753,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40754,Capra aegagrus,Artiodactyla,0,Trematoda,Malaya,Malaysia,Oriental
40755,Capra aegagrus,Artiodactyla,0,Cestoda,Philippines,Philippines,Oriental
40756,Capra aegagrus,Artiodactyla,0,Trematoda,Philippines,Philippines,Oriental
40757,Capra aegagrus,Artiodactyla,0,Trematoda,Philippines,Philippines,Oriental
40758,Capra aegagrus,Artiodactyla,0,Trematoda,Philippines,Philippines,Oriental
40759,Capra aegagrus,Artiodactyla,0,Trematoda,Philippines,Philippines,Oriental
40760,Capra aegagrus,Artiodactyla,0,Trematoda,Philippines,Philippines,Oriental
40761,Equus caballus,Perissodactyla,0,Cestoda,Iceland,Iceland,Palearctic
40762,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40763,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40764,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40765,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40766,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40767,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40768,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40769,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40770,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40771,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40772,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40773,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40774,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40775,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40776,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40777,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40778,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40779,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40780,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40781,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40782,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40783,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40784,Equus caballus,Perissodactyla,0,Nematoda,Iceland,Iceland,Palearctic
40785,Equus caballus,Perissodactyla,0,Cestoda,Sweden,Sweden,Palearctic
40786,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40787,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40788,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40789,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40790,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40791,Equus caballus,Perissodactyla,0,Nematoda,Sweden,Sweden,Palearctic
40792,Equus caballus,Perissodactyla,0,Nematoda,Denmark,Denmark,Palearctic
40793,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40794,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40795,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40796,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40797,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40798,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40799,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40800,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40801,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40802,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40803,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40804,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40805,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40806,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40807,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40808,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40809,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40810,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40811,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40812,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40813,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40814,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40815,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40816,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40817,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40818,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40819,Equus caballus,Perissodactyla,0,Nematoda,Scotland,United Kingdom,Palearctic
40820,Equus caballus,Perissodactyla,0,Cestoda,France,France,Palearctic
40821,Equus caballus,Perissodactyla,0,Cestoda,France,France,Palearctic
40822,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40823,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40824,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40825,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40826,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40827,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40828,Equus caballus,Perissodactyla,0,Nematoda,France,France,Palearctic
40829,Equus caballus,Perissodactyla,Trichinella spiralis,Nematoda,France,France,Palearctic
40830,Equus caballus,Perissodactyla,0,Cestoda,Netherlands,Netherlands,Palearctic
40831,Equus caballus,Perissodactyla,0,Cestoda,Netherlands,Netherlands,Palearctic
40832,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40833,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40834,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40835,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40836,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40837,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40838,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40839,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40840,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40841,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40842,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40843,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40844,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40845,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40846,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40847,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40848,Equus caballus,Perissodactyla,0,Nematoda,Netherlands,Netherlands,Palearctic
40849,Equus caballus,Perissodactyla,0,Cestoda,Poland,Poland,Palearctic
40850,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40851,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40852,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40853,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40854,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40855,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40856,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40857,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40858,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40859,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40860,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40861,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40862,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40863,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40864,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40865,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40866,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40867,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40868,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40869,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
40870,Equus caballus,Perissodactyla,0,Nematoda,Poland,Poland,Palearctic
